"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.04128007316851e-05,-1.94047709935304,0.044,0.17,0.186836883528625,"6","TIAM1"
1.0441184197804e-05,0.341832573490779,0.878,0.792,0.187346168061197,"6","HINT1"
1.04792511303895e-05,1.38199363006522,0.105,0.037,0.188029203032579,"6","CYP46A1"
1.05422515670633e-05,-0.770335822446633,0.309,0.464,0.189159619867817,"6","MYH14"
1.0670489514077e-05,-1.21432853461223,0.133,0.286,0.191460593351083,"6","HVCN1"
1.07142884937519e-05,-0.381649525836694,0.735,0.832,0.192246478443391,"6","SPTBN1"
1.08309505580415e-05,0.917788923209023,0.287,0.161,0.194339745862939,"6","IGF1"
1.1140694771102e-05,-0.94041809827241,0.215,0.372,0.199897486277883,"6","ALS2CL"
1.11453492682219e-05,0.580525119211648,0.558,0.409,0.199981001919705,"6","GLO1"
1.11879111315921e-05,-1.45489671973686,0.122,0.263,0.200744689434157,"6","HAS3"
1.15275515680433e-05,0.802781404984859,0.326,0.192,0.2068388577854,"6","NEO1"
1.15881025408169e-05,-1.21016892250967,0.077,0.217,0.207925323889877,"6","DENND1C"
1.16279865223172e-05,-0.85920277181037,0.21,0.367,0.208640962169938,"6","CXCR4"
1.16490815363492e-05,0.492803577049722,0.685,0.524,0.209019470006713,"6","RCN2"
1.16689015062215e-05,-0.744355072505228,0.37,0.525,0.209375099726133,"6","MYO9B"
1.16951345492951e-05,1.54548667818159,0.105,0.037,0.209845799218002,"6","FABP7"
1.18525506383218e-05,-0.743238025387856,0.315,0.471,0.212670316103409,"6","EZR"
1.19204641888338e-05,-0.568517435369562,0.53,0.663,0.213888888940244,"6","CSK"
1.19543924996612e-05,-0.688397861928428,0.414,0.547,0.214497664621421,"6","KDM6B"
1.20613147518757e-05,0.861053944572984,0.265,0.143,0.216416170592906,"6","IRF2BP1"
1.21055106840885e-05,0.607837389746317,0.503,0.35,0.2172091782046,"6","SNAP47"
1.21648405181115e-05,-1.12290039193808,0.171,0.326,0.218273733416474,"6","RNFT1"
1.21908855111302e-05,-0.352775274294319,0.862,0.882,0.218741058726209,"6","CDV3"
1.22296546757124e-05,0.307224859988837,1,0.983,0.219436693846307,"6","COL3A1"
1.24757057426556e-05,0.472286917426429,0.746,0.589,0.22385158814047,"6","UBA1"
1.24757341987643e-05,1.29546799794219,0.116,0.043,0.223852098728427,"6","COL4A6"
1.25518445286701e-05,0.498718889272969,0.762,0.638,0.225217746377928,"6","ZSCAN18"
1.27121372448848e-05,0.433471907744508,0.851,0.762,0.228093878584969,"6","TMEM123"
1.27563769059641e-05,-1.02797362902483,0.182,0.34,0.228887670823714,"6","IL27RA"
1.28492093638912e-05,-0.570839210140989,0.508,0.635,0.2305533636163,"6","DRAM1"
1.28970545333979e-05,0.748957593902226,0.42,0.278,0.231411849492758,"6","RAB34"
1.29309717747215e-05,1.17766561057753,0.215,0.11,0.232020426553828,"6","SSPN"
1.30034181946827e-05,0.637066583618693,0.497,0.354,0.233320332667191,"6","IL15RA"
1.31668734132257e-05,-0.687456102243445,0.326,0.482,0.236253209653508,"6","TMED5"
1.32121635983531e-05,-0.931103227041495,0.21,0.369,0.23706585144525,"6","SLC31A2"
1.32948765493931e-05,0.765852414935771,0.381,0.246,0.23854996992576,"6","EFEMP2"
1.33494295025756e-05,-0.903123436771702,0.265,0.417,0.239528813564714,"6","ARHGEF6"
1.34126278663889e-05,0.448645486569113,0.641,0.473,0.240662781806616,"6","CRELD1"
1.34263052590493e-05,-0.798048067873245,0.348,0.495,0.240908195263122,"6","RASSF1"
1.36350231411569e-05,-1.33212916628468,0.11,0.251,0.244653220221777,"6","PRSS8"
1.37508845248383e-05,-1.83663911758166,0.05,0.174,0.246732121029173,"6","GPR157"
1.37522576886547e-05,-0.992323483842487,0.199,0.354,0.246756759707531,"6","EVI2A"
1.37643744524901e-05,0.640176189264059,0.497,0.368,0.246974170801031,"6","SLIT3"
1.39979148789787e-05,0.521607772047864,0.696,0.566,0.251164586673514,"6","ISCU"
1.42439663971921e-05,-0.607361214594711,0.42,0.571,0.255579489064818,"6","ITGA5"
1.43153292343982e-05,-0.365567356558251,0.757,0.818,0.256859952452807,"6","VOPP1"
1.43851910934367e-05,0.88470449351093,0.249,0.131,0.258113483789534,"6","TCTN3"
1.43980482013452e-05,-0.610218650845242,0.431,0.588,0.258344178876736,"6","NFKBIZ"
1.46322803006167e-05,-1.58538121466015,0.061,0.193,0.262547005433966,"6","SCIMP"
1.46840463069432e-05,-1.14368695363566,0.155,0.308,0.263475842885482,"6","UNC13D"
1.47437249119372e-05,1.29065892699411,0.127,0.05,0.264546656094889,"6","PCDHB4"
1.49453126002866e-05,-0.868783836616971,0.243,0.408,0.268163743986942,"6","PLCB2"
1.49761842972045e-05,-0.864188672137523,0.304,0.442,0.26871767484474,"6","ADD3"
1.505187200787e-05,1.43273494348066,0.133,0.054,0.270075739437211,"6","NMNAT2"
1.51328475417801e-05,-0.2676486637084,0.978,0.965,0.271528683442161,"6","ARPC2"
1.5308744890252e-05,-1.06154929728332,0.171,0.318,0.274684809565791,"6","TRAJ17"
1.53625335963724e-05,-0.965676308466555,0.238,0.39,0.27564994031971,"6","INPP5D"
1.54224127246378e-05,-0.405671298689279,0.801,0.866,0.276724351518176,"6","TRIM8"
1.5571500971567e-05,-1.32950728434365,0.099,0.238,0.279399441932826,"6","DOK3"
1.56033275213186e-05,-0.627321915281751,0.331,0.498,0.27997050571502,"6","TBC1D9"
1.56067407022937e-05,-1.01152827923389,0.199,0.351,0.280031748421257,"6","SLC49A3"
1.56863196285378e-05,-1.32486116144687,0.11,0.254,0.281459633094854,"6","GPR65"
1.5734973786537e-05,-1.30275331058911,0.133,0.274,0.282332634651833,"6","TRBJ2-2"
1.59097392810195e-05,1.02006336329778,0.287,0.167,0.285468451919334,"6","CCNG2"
1.60756129391251e-05,0.621125594464781,0.436,0.29,0.288444722966722,"6","SMARCA1"
1.61498367881086e-05,-0.538374088895457,0.486,0.658,0.289776521489032,"6","CARD16"
1.62419007772139e-05,-1.01249438060422,0.243,0.386,0.291428425645549,"6","TMEM100"
1.64786582809209e-05,0.532518293497569,0.68,0.554,0.295676565534564,"6","TCEAL8"
1.65232685620478e-05,0.923271171603012,0.215,0.109,0.296477007808824,"6","OSR2"
1.6555665408689e-05,-1.00757593824479,0.105,0.253,0.297058304428106,"6","COL8A1"
1.66911575378951e-05,-0.520277120769968,0.674,0.764,0.299489439702452,"6","LTBP2"
1.68995517563748e-05,0.916686211889141,0.221,0.114,0.303228657164634,"6","LRFN3"
1.69724660325666e-05,-0.530702657295582,0.652,0.727,0.304536958022343,"6","RAPGEF1"
1.72157550588039e-05,0.601021310954399,0.514,0.366,0.308902293020119,"6","TMEM106B"
1.74321079992542e-05,-0.800674159382618,0.37,0.511,0.312784313830617,"6","FLI1"
1.74354769025124e-05,0.678512137092348,0.42,0.274,0.31284476206178,"6","CEP295NL"
1.74601987665691e-05,-0.987326838900444,0.215,0.369,0.313288346468549,"6","RBM47"
1.75335756328619e-05,-0.631815990013785,0.514,0.634,0.31460494758044,"6","XAF1"
1.78421855395412e-05,0.713765748066379,0.403,0.263,0.320142335135987,"6","PLEKHA5"
1.81434077594713e-05,-1.12297841571677,0.138,0.29,0.325547165428194,"6","IRX3"
1.83223541163133e-05,-0.813905534799417,0.304,0.461,0.328757999909009,"6","FHOD1"
1.85520599139856e-05,0.739674851952999,0.436,0.296,0.332879611036644,"6","CETN2"
1.88786476368163e-05,0.973928966293121,0.254,0.141,0.338739574547395,"6","ALDH1A3"
1.88835673604891e-05,-0.675467982704989,0.398,0.543,0.338827849149256,"6","ELL2"
1.89754476503862e-05,0.54004578073683,0.613,0.47,0.34047645719088,"6","SATB1"
1.89985140486779e-05,-1.31923593446077,0.127,0.267,0.340890337575428,"6","FCGR3B"
1.9091505186533e-05,1.24564786281618,0.177,0.085,0.342558877561961,"6","SMOX"
1.93672519565743e-05,-1.62147749008383,0.072,0.2,0.347506601856812,"6","ALPL"
1.9400239902932e-05,1.02055058140142,0.199,0.099,0.348098504578309,"6","SALL2"
1.95284571048807e-05,1.06500251452441,0.232,0.124,0.350399105832875,"6","COPZ2"
1.97016851818759e-05,0.508825530101058,0.569,0.419,0.353507337218399,"6","CENPB"
1.97553325432442e-05,-0.765543450397949,0.298,0.456,0.354469931823432,"6","TUBA4A"
1.97932473450976e-05,0.516790823345812,0.669,0.509,0.355150237113086,"6","CCT7"
1.98721741314772e-05,0.470436520168731,0.696,0.541,0.356566420441095,"6","SEPTIN7"
1.99118188365631e-05,-1.47998793757575,0.088,0.222,0.357277765384452,"6","PXMP4"
1.99947192927242e-05,-0.665784651257167,0.436,0.573,0.358765248269351,"6","ARHGAP31"
2.00886176445671e-05,1.31299868320393,0.127,0.051,0.360450066396467,"6","RBP7"
2.02985128998985e-05,-1.0183851773649,0.166,0.318,0.364216216962879,"6","DPT"
2.04599275397958e-05,1.19331599799081,0.122,0.048,0.367112479846557,"6","USP2"
2.04771616525576e-05,0.550130814918362,0.442,0.294,0.367421711531842,"6","EVC"
2.04979874055219e-05,0.476721500076814,0.657,0.524,0.36779538801728,"6","CAMLG"
2.05284290089758e-05,1.57176107033723,0.116,0.046,0.368341601708054,"6","NR5A2"
2.06292181136729e-05,-0.762321307258937,0.365,0.497,0.370150060613633,"6","SFMBT2"
2.06904790434793e-05,-0.333539756308264,0.856,0.927,0.371249265477149,"6","ANXA11"
2.07196890785453e-05,0.455005898825574,0.724,0.56,0.371773381136339,"6","PTPA"
2.1205593813061e-05,0.348139556462808,0.851,0.764,0.380491969787754,"6","SH3BP5"
2.14294558071216e-05,-1.91838917760285,0.033,0.147,0.384508725547183,"6","BATF2"
2.1448463726214e-05,-0.891903166334001,0.276,0.416,0.384849784639458,"6","ARHGAP15"
2.19520140571255e-05,0.29369444506074,0.939,0.853,0.393884988227004,"6","C12orf57"
2.19888907892897e-05,0.45363398970299,0.751,0.61,0.394546667432225,"6","SDC3"
2.20414006209938e-05,0.726810893740663,0.37,0.233,0.395488851342492,"6","RGS11"
2.24652764785556e-05,-1.60677599622698,0.066,0.193,0.403094455854724,"6","DMBT1"
2.27037390788088e-05,-0.92812150794819,0.26,0.405,0.407373190291066,"6","NOTCH4"
2.27280782487612e-05,1.36084043853526,0.122,0.049,0.407809908017523,"6","RASD2"
2.2897098279351e-05,-0.926946316162944,0.221,0.374,0.410842634426395,"6","TTC7A"
2.29044290887124e-05,-1.45583112884503,0.105,0.238,0.410974171138767,"6","OASL"
2.29969687799748e-05,-0.830908179164195,0.282,0.429,0.412634610819087,"6","RAB11FIP1"
2.30084740905467e-05,-1.19629382008226,0.122,0.262,0.41284105060668,"6","DENND1B"
2.30318428311422e-05,-0.421463378327077,0.768,0.808,0.413260355919185,"6","FNBP1"
2.30888444702341e-05,-1.04271357325733,0.199,0.346,0.414283136329411,"6","CD84"
2.31626929752616e-05,0.966044530911729,0.249,0.138,0.415608200055119,"6","CPXM1"
2.33720482249148e-05,0.502040494558415,0.564,0.41,0.419364661299647,"6","THOC5"
2.35767589171391e-05,-1.2148589371473,0.127,0.269,0.423037785250227,"6","VSIG2"
2.37156371036476e-05,0.871025042716308,0.298,0.176,0.425529676550748,"6","GPR68"
2.37766467948466e-05,0.697598863615825,0.304,0.177,0.426624373439933,"6","COPS4"
2.41414639438635e-05,-2.05846225696523,0.044,0.16,0.433170287544743,"6","ZNF366"
2.42697884038629e-05,-0.631927315030831,0.442,0.583,0.435472813330512,"6","TM4SF1"
2.45253595910115e-05,-1.94900256887924,0.05,0.167,0.440058527141519,"6","SLC26A9"
2.45961895126087e-05,-0.88286991576967,0.298,0.444,0.441329428424737,"6","SLC26A11"
2.47265356609379e-05,-0.565794466943915,0.514,0.635,0.443668229364209,"6","MAP3K11"
2.4912077941826e-05,1.09094635515556,0.221,0.117,0.446997414510184,"6","EIF5A2"
2.52786481421269e-05,-0.801450119290687,0.392,0.531,0.453574783614183,"6","THEMIS2"
2.52860581196747e-05,0.791082068871325,0.304,0.179,0.453707740841323,"6","DDR2"
2.53606881772998e-05,-0.376192918005378,0.851,0.877,0.45504682796529,"6","CFLAR"
2.64026832774026e-05,-0.6292966628115,0.425,0.575,0.473743346046434,"6","NECAP2"
2.64089687212085e-05,0.493936743578235,0.696,0.571,0.473856125764644,"6","HOOK3"
2.67035123569841e-05,-0.690844801505562,0.436,0.572,0.479141122221365,"6","AHCYL2"
2.67383008914579e-05,-0.586913272434965,0.503,0.607,0.47976533289543,"6","RNF166"
2.688921323261e-05,0.741373285771731,0.464,0.33,0.482473153032722,"6","KAT6B"
2.69992606948846e-05,-0.384763061092352,0.785,0.851,0.484447734648315,"6","TRAM1"
2.70939084507192e-05,1.10783810000352,0.193,0.097,0.486145999331255,"6","LSM11"
2.7136985015008e-05,0.847261752197431,0.271,0.153,0.486918922124288,"6","DYNC2H1"
2.75844883451565e-05,-0.827786832201681,0.265,0.419,0.494948474377142,"6","F11R"
2.77145523888059e-05,-0.887941375290657,0.227,0.378,0.497282213512344,"6","CD58"
2.7730511367199e-05,0.600379480448882,0.481,0.323,0.497568565461651,"6","COL5A2"
2.78078943165778e-05,-0.6964864480116,0.359,0.505,0.498957047722356,"6","TRIM25"
2.79696035851642e-05,-0.447620223308847,0.663,0.771,0.501858597128602,"6","LRCH4"
2.79769639466301e-05,0.942219837059106,0.232,0.127,0.501990664094384,"6","SBDS"
2.80201474838828e-05,-0.849216034818189,0.276,0.421,0.50276550630331,"6","IL33"
2.81030851587891e-05,-0.711459405197427,0.293,0.458,0.504253657004153,"6","LAMA2"
2.81215344332724e-05,0.439085399728057,0.79,0.697,0.504584692336206,"6","MYOF"
2.81894836256853e-05,0.885702397694593,0.282,0.163,0.505803904695671,"6","TECPR2"
2.82005855551901e-05,0.54173934010198,0.42,0.272,0.506003106616775,"6","RBM38"
2.89112864382069e-05,0.751606839381642,0.315,0.187,0.518755212560746,"6","PARG"
2.9056097710942e-05,-0.818266532038229,0.21,0.374,0.521353561227432,"6","ARRDC2"
2.90608512844935e-05,0.921057712781891,0.249,0.136,0.521438854597666,"6","MID2"
2.90782857454096e-05,-1.85478475311908,0.055,0.172,0.521751681129884,"6","CD33"
2.94020059229006e-05,-0.585212059338771,0.569,0.674,0.527560192274605,"6","FCHO2"
3.04346511763196e-05,-0.984608887458483,0.155,0.312,0.546088946056703,"6","CASZ1"
3.07431113737279e-05,-0.660736286455167,0.442,0.573,0.5516236473788,"6","STX4"
3.10028529398829e-05,0.47587686333278,0.657,0.515,0.556284190300318,"6","H2AFJ"
3.10143019038444e-05,-1.23668333333945,0.127,0.265,0.556489619060681,"6","SIRPB2"
3.11212991199104e-05,0.742313464006292,0.282,0.16,0.558409470108552,"6","BEND7"
3.12427860870892e-05,0.764731720225318,0.403,0.269,0.560589310760642,"6","TMLHE"
3.15692818096334e-05,-0.950202342907146,0.177,0.328,0.566447623510252,"6","SMCO4"
3.2277400676487e-05,0.414644913723914,0.768,0.688,0.579153400338206,"6","ATP5PF"
3.22793948732697e-05,0.774595245221646,0.365,0.238,0.579189182211078,"6","TSKU"
3.2374727242195e-05,0.389967712397042,0.818,0.695,0.580899730906705,"6","S100A13"
3.24420364084977e-05,0.409443830283516,0.862,0.762,0.582107459277674,"6","ID2"
3.25337687908969e-05,0.621053852029587,0.481,0.331,0.583753413415062,"6","DHX35"
3.28526932261945e-05,-0.905703283590005,0.254,0.397,0.589475874557608,"6","PTK2B"
3.30494417450077e-05,0.416931572094364,0.713,0.556,0.593006133230673,"6","MED25"
3.35133837205971e-05,0.512966881424649,0.547,0.386,0.601330644098674,"6","DMWD"
3.35673954157551e-05,-0.854033776659072,0.227,0.38,0.602299775944893,"6","TWF2"
3.36676623714367e-05,0.556887676432452,0.591,0.451,0.604098865930689,"6","PLTP"
3.37389802272851e-05,0.681577957876689,0.508,0.376,0.605378522218177,"6","RANBP10"
3.4369706146879e-05,1.36380634670708,0.105,0.039,0.61669563739345,"6","MMP16"
3.4609020238033e-05,-0.584861305411151,0.492,0.639,0.620989650131025,"6","EDEM1"
3.4818218451241e-05,-0.58647192383826,0.431,0.561,0.624743293670616,"6","ZNF276"
3.50653649593476e-05,0.679063789471898,0.398,0.26,0.629177843465573,"6","CC2D2A"
3.51877003826907e-05,0.830265153207519,0.276,0.158,0.631372907966619,"6","TAS2R14"
3.52764284011495e-05,-0.955719005691388,0.254,0.397,0.632964954801825,"6","MAPK13"
3.53777188024691e-05,0.551416625688691,0.414,0.267,0.634782408472704,"6","MINDY1"
3.55015453798221e-05,-0.905090824366732,0.293,0.421,0.637004228750148,"6","RCSD1"
3.58300585309532e-05,0.472960118982324,0.63,0.496,0.642898740220894,"6","KIDINS220"
3.58770094159243e-05,-0.996818156785807,0.199,0.343,0.64374117994993,"6","SCEL"
3.6033300085514e-05,-1.28919328407416,0.077,0.203,0.646545503434379,"6","SCGB3A1"
3.60619801796507e-05,-1.65624868392417,0.061,0.181,0.647060110363473,"6","MFSD2A"
3.60848449803516e-05,1.52451451819675,0.116,0.047,0.647470373482449,"6","PTGFR"
3.61322124112542e-05,1.25957899387698,0.11,0.042,0.648320287295134,"6","BVES"
3.61472315397526e-05,-1.11292400861985,0.182,0.322,0.64858977551778,"6","VEPH1"
3.63861580505579e-05,0.794472892808519,0.348,0.224,0.652876833901161,"6","ZNF483"
3.65534443434433e-05,-1.23738404224687,0.116,0.248,0.655878451854404,"6","KCNA3"
3.6608292899696e-05,0.390303752801939,0.729,0.587,0.656862599499246,"6","VPS45"
3.68184228234003e-05,0.621222922623279,0.381,0.238,0.660632960720271,"6","FAT1"
3.70061325953057e-05,0.774646892882577,0.337,0.209,0.664001037157571,"6","AAMDC"
3.74088186276654e-05,0.594968353962954,0.58,0.436,0.6712264326362,"6","HDGFL3"
3.80526323531235e-05,-1.62540495395842,0.055,0.175,0.682778382312094,"6","TSTD1"
3.85965988667392e-05,0.829732807116665,0.343,0.222,0.692538773465901,"6","WDR77"
3.87746296194677e-05,-1.43123475358263,0.094,0.223,0.695733179262109,"6","MREG"
3.89125180535634e-05,-1.08123547873795,0.171,0.308,0.698207311435088,"6","PLBD1"
3.89705527274915e-05,1.11103879218709,0.177,0.086,0.69924862758938,"6","STX1B"
3.92907486556501e-05,-1.01411665565006,0.155,0.296,0.70499390312833,"6","ATP2C2"
3.93989578774364e-05,0.282830009904179,0.845,0.742,0.706935501194841,"6","HIST1H4C"
3.94332980109869e-05,-1.09961977123128,0.105,0.243,0.707551666211138,"6","BTK"
3.94760155741174e-05,0.552096164251759,0.564,0.435,0.708318147446388,"6","DNAJC10"
3.95119310684944e-05,0.858159716928445,0.315,0.198,0.708962579161994,"6","NAT14"
3.97397612339587e-05,0.683374156590842,0.32,0.193,0.71305053582092,"6","B3GALNT2"
3.98966996159652e-05,0.666258189410369,0.387,0.253,0.715866481209264,"6","MYL6B"
3.99028345595425e-05,-1.46118993665648,0.094,0.221,0.715976560501871,"6","DHRS9"
4.00321702463383e-05,-0.880137560454726,0.204,0.359,0.718297230730049,"6","IFI44L"
4.02355576821354e-05,-0.666219358029736,0.354,0.507,0.721946611490556,"6","AGRN"
4.07602875898024e-05,-0.793618037866564,0.271,0.425,0.731361840223824,"6","FGD2"
4.09197765051242e-05,-0.477714349633194,0.552,0.68,0.734223549831443,"6","TNIP1"
4.12103098810737e-05,0.800958547997599,0.232,0.123,0.739436590196105,"6","FRAS1"
4.1310786408414e-05,-1.25069142074042,0.138,0.27,0.741239440526173,"6","SLC16A3"
4.14590548973279e-05,0.460633053710275,0.646,0.527,0.743899822022755,"6","HPGD"
4.18422557329601e-05,-0.356661694352965,0.845,0.871,0.750775594616504,"6","CCNL1"
4.19190597249798e-05,0.884542648924092,0.243,0.134,0.752153688645313,"6","ADGRL1"
4.23376518821159e-05,-1.48892138599929,0.083,0.207,0.759664487720805,"6","KCNQ1"
4.24055284229629e-05,0.367629140960697,0.746,0.608,0.760882396493224,"6","SPPL2A"
4.26813910800081e-05,1.17946440186367,0.215,0.118,0.765832200148585,"6","RNF150"
4.27401781428438e-05,0.628696858990307,0.475,0.341,0.766887016417046,"6","PICK1"
4.30180851702551e-05,-0.70927334860438,0.238,0.396,0.771873502209888,"6","ZNF710"
4.31085765344488e-05,-0.57150749364089,0.464,0.579,0.773497188757614,"6","CHMP1B"
4.34372438942078e-05,0.507300918874278,0.586,0.45,0.779394467193771,"6","PHC1"
4.47618205478503e-05,0.375467921692595,0.713,0.542,0.803161346090078,"6","NDUFS4"
4.47785527077396e-05,0.970529705178601,0.227,0.121,0.803461571234971,"6","H2AFY2"
4.48467263996645e-05,1.0066579481341,0.221,0.119,0.80468481178918,"6","CADM4"
4.54872324541109e-05,1.15342413506228,0.171,0.083,0.816177411924112,"6","ZFP82"
4.56376358935641e-05,-0.976918456744169,0.193,0.341,0.81887610083822,"6","MLKL"
4.65018564735465e-05,-0.700300100693168,0.32,0.464,0.834382810704845,"6","ITPR2"
4.66102528325489e-05,-1.4322279716792,0.077,0.201,0.836327766574424,"6","FCN1"
4.66381094342182e-05,0.953749869295285,0.276,0.163,0.836827597578177,"6","WHRN"
4.73509981612271e-05,-0.990165172620639,0.188,0.329,0.849618960006897,"6","RGS12"
4.79463533858852e-05,1.29314909398491,0.177,0.088,0.860301418802938,"6","RSPO3"
4.80085902714229e-05,0.625240065657204,0.337,0.204,0.861418135240141,"6","THG1L"
4.86199881407587e-05,0.517623600518234,0.646,0.517,0.872388447209633,"6","BEX4"
5.02935743525527e-05,0.590758402606666,0.503,0.37,0.902417604607853,"6","FAM200B"
5.04450181456146e-05,1.34198892978584,0.144,0.065,0.905134960586763,"6","E2F5"
5.06409369703363e-05,-0.738792383608247,0.276,0.425,0.908650332058744,"6","SLC9A3R1"
5.06963371131624e-05,0.967944918331995,0.144,0.065,0.909644376821474,"6","FOXC1"
5.10760023801303e-05,0.792441551470758,0.287,0.17,0.916456710706678,"6","GPRASP1"
5.11891457297768e-05,1.01950842336535,0.232,0.129,0.918486841829385,"6","IGSF9B"
5.12911796978578e-05,-1.20355845707512,0.11,0.244,0.920317637318663,"6","SH2D2A"
